image_id,image_path,image_width,image_height,split,class_id,class_name,x_center,y_center,bbox_w,bbox_h,bbox_area,x1,y1,x2,y2,aspect_ratio,norm_area,size_category,relative_area,shape_category,norm_x,norm_y,touches_left,touches_top,touches_right,touches_bottom,touches_any_edge,out_of_bounds
patches_150,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_150.jpg,200,200,train,2,patches,156.0,100.49999999999999,76.0,199.0,15124.0,118.0,0.9999999999999858,194.0,200.0,0.38190954773869346,0.3781,large,37.81,Tall (AR<0.75),0.78,0.5025,False,True,False,True,True,False
patches_152,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_152.jpg,200,200,train,2,patches,46.0,40.0,54.0,78.0,4212.0,19.0,1.0,73.0,79.0,0.6923076923076923,0.1053,medium,10.530000000000001,Tall (AR<0.75),0.23,0.2,False,True,False,False,True,False
patches_152,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_152.jpg,200,200,train,2,patches,19.5,126.0,25.0,46.0,1150.0,7.0,103.0,32.0,149.0,0.5434782608695652,0.02875,medium,2.875,Tall (AR<0.75),0.0975,0.63,False,False,False,False,False,False
patches_152,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_152.jpg,200,200,train,2,patches,113.5,178.5,37.0,43.0,1591.0,95.0,157.0,132.0,200.0,0.8604651162790697,0.039775,medium,3.9774999999999996,Square (0.75-1.25),0.5675,0.8925,False,False,False,True,True,False
patches_152,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_152.jpg,200,200,train,2,patches,176.0,174.5,48.0,51.0,2448.0,152.0,149.0,200.0,200.0,0.9411764705882353,0.0612,medium,6.12,Square (0.75-1.25),0.88,0.8725,False,False,True,True,True,False
patches_152,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_152.jpg,200,200,train,2,patches,119.0,55.50000000000001,46.0,109.00000000000001,5014.000000000001,96.0,1.0,142.0,110.00000000000001,0.4220183486238532,0.12535000000000002,medium,12.535000000000002,Tall (AR<0.75),0.595,0.2775,False,True,False,False,True,False
patches_152,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_152.jpg,200,200,train,2,patches,169.5,62.5,51.0,83.0,4233.0,144.0,21.0,195.0,104.0,0.6144578313253012,0.105825,medium,10.5825,Tall (AR<0.75),0.8475,0.3125,False,False,False,False,False,False
patches_153,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_153.jpg,200,200,train,2,patches,79.5,105.0,105.0,104.0,10920.0,27.0,53.0,132.0,157.0,1.0096153846153846,0.273,large,27.3,Square (0.75-1.25),0.3975,0.525,False,False,False,False,False,False
patches_154,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_154.jpg,200,200,train,2,patches,50.5,32.0,45.0,62.0,2790.0,28.0,1.0,73.0,63.0,0.7258064516129032,0.06975,medium,6.9750000000000005,Tall (AR<0.75),0.2525,0.16,False,True,False,False,True,False
patches_154,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_154.jpg,200,200,train,2,patches,57.49999999999999,109.00000000000001,33.0,62.0,2046.0,40.99999999999999,78.00000000000001,74.0,140.0,0.532258064516129,0.05115,medium,5.115,Tall (AR<0.75),0.2875,0.545,False,False,False,False,False,False
patches_154,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_154.jpg,200,200,train,2,patches,144.5,101.49999999999999,23.0,33.0,759.0,133.0,84.99999999999999,156.0,117.99999999999999,0.696969696969697,0.018975,small,1.8975,Tall (AR<0.75),0.7225,0.5075,False,False,False,False,False,False
patches_155,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_155.jpg,200,200,train,2,patches,30.5,78.5,59.0,155.0,9145.0,1.0,1.0,60.0,156.0,0.38064516129032255,0.228625,medium,22.8625,Tall (AR<0.75),0.1525,0.3925,True,True,False,False,True,False
patches_155,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_155.jpg,200,200,train,2,patches,89.0,13.0,54.0,24.0,1296.0,62.0,1.0,116.0,25.0,2.25,0.0324,medium,3.2399999999999998,Wide (AR>1.25),0.445,0.065,False,True,False,False,True,False
patches_155,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_155.jpg,200,200,train,2,patches,163.5,50.0,59.0,98.0,5782.0,134.0,1.0,193.0,99.0,0.6020408163265306,0.14455,medium,14.455000000000002,Tall (AR<0.75),0.8175,0.25,False,True,False,False,True,False
patches_155,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_155.jpg,200,200,train,2,patches,154.0,168.0,46.0,64.0,2944.0,131.0,136.0,177.0,200.0,0.71875,0.0736,medium,7.359999999999999,Tall (AR<0.75),0.77,0.84,False,False,False,True,True,False
patches_155,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_155.jpg,200,200,train,1,inclusion,102.49999999999999,81.0,55.00000000000001,78.0,4290.000000000001,74.99999999999999,42.0,130.0,120.0,0.7051282051282052,0.10725000000000003,medium,10.725000000000003,Tall (AR<0.75),0.5125,0.405,False,False,False,False,False,False
patches_155,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_155.jpg,200,200,train,1,inclusion,168.0,125.49999999999999,28.000000000000004,35.0,980.0000000000001,154.0,107.99999999999999,182.0,143.0,0.8000000000000002,0.024500000000000004,small,2.4500000000000006,Square (0.75-1.25),0.84,0.6275,False,False,False,False,False,False
patches_156,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_156.jpg,200,200,train,2,patches,110.5,73.5,33.0,25.0,825.0,94.0,61.0,127.0,86.0,1.32,0.020625,small,2.0625,Wide (AR>1.25),0.5525,0.3675,False,False,False,False,False,False
patches_156,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_156.jpg,200,200,train,2,patches,110.5,147.0,37.0,84.0,3108.0,92.0,105.0,129.0,189.0,0.44047619047619047,0.0777,medium,7.7700000000000005,Tall (AR<0.75),0.5525,0.735,False,False,False,False,False,False
patches_157,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_157.jpg,200,200,train,2,patches,99.0,95.5,98.0,189.0,18522.0,50.0,1.0,148.0,190.0,0.5185185185185185,0.46305,large,46.305,Tall (AR<0.75),0.495,0.4775,False,True,False,False,True,False
patches_157,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_157.jpg,200,200,train,2,patches,19.0,53.5,36.0,105.0,3780.0,1.0,1.0,37.0,106.0,0.34285714285714286,0.0945,medium,9.45,Tall (AR<0.75),0.095,0.2675,True,True,False,False,True,False
patches_158,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_158.jpg,200,200,train,2,patches,47.0,99.5,80.0,197.0,15760.0,7.0,1.0,87.0,198.0,0.40609137055837563,0.394,large,39.4,Tall (AR<0.75),0.235,0.4975,False,True,False,True,True,False
patches_158,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_158.jpg,200,200,train,2,patches,146.5,99.5,87.0,197.0,17139.0,103.0,1.0,190.0,198.0,0.4416243654822335,0.428475,large,42.8475,Tall (AR<0.75),0.7325,0.4975,False,True,False,True,True,False
patches_16,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_16.jpg,200,200,train,2,patches,22.5,122.50000000000001,41.0,155.0,6355.0,2.0,45.000000000000014,43.0,200.0,0.2645161290322581,0.158875,medium,15.8875,Tall (AR<0.75),0.1125,0.6125,True,False,False,True,True,False
patches_16,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_16.jpg,200,200,train,2,patches,155.5,174.5,41.0,51.0,2091.0,135.0,149.0,176.0,200.0,0.803921568627451,0.052275,medium,5.2275,Square (0.75-1.25),0.7775,0.8725,False,False,False,True,True,False
patches_16,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_16.jpg,200,200,train,2,patches,25.5,28.499999999999996,49.0,55.00000000000001,2695.0000000000005,1.0,0.9999999999999929,50.0,56.0,0.8909090909090908,0.06737500000000002,medium,6.737500000000002,Square (0.75-1.25),0.1275,0.1425,True,True,False,False,True,False
patches_162,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_162.jpg,200,200,train,2,patches,61.5,152.5,79.0,87.0,6873.0,22.0,109.0,101.0,196.0,0.9080459770114943,0.171825,medium,17.1825,Square (0.75-1.25),0.3075,0.7625,False,False,False,False,False,False
patches_166,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_166.jpg,200,200,train,2,patches,54.0,45.0,40.0,82.0,3280.0,34.0,4.0,74.0,86.0,0.4878048780487805,0.082,medium,8.200000000000001,Tall (AR<0.75),0.27,0.225,False,False,False,False,False,False
patches_166,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_166.jpg,200,200,train,2,patches,140.0,93.5,78.0,153.0,11934.0,101.0,17.0,179.0,170.0,0.5098039215686274,0.29835,large,29.835,Tall (AR<0.75),0.7,0.4675,False,False,False,False,False,False
patches_166,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_166.jpg,200,200,train,2,patches,40.0,179.0,30.0,40.0,1200.0,25.0,159.0,55.0,199.0,0.75,0.03,medium,3.0,Tall (AR<0.75),0.2,0.895,False,False,False,True,True,False
patches_167,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_167.jpg,200,200,train,2,patches,70.5,66.5,63.0,131.0,8253.0,39.0,1.0,102.0,132.0,0.48091603053435117,0.206325,medium,20.6325,Tall (AR<0.75),0.3525,0.3325,False,True,False,False,True,False
patches_167,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_167.jpg,200,200,train,2,patches,136.5,57.99999999999999,56.99999999999999,113.99999999999999,6497.999999999998,108.0,1.0,165.0,114.99999999999999,0.5,0.16244999999999996,medium,16.244999999999994,Tall (AR<0.75),0.6825,0.29,False,True,False,False,True,False
patches_167,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_167.jpg,200,200,train,2,patches,184.0,43.0,32.0,84.0,2688.0,168.0,1.0,200.0,85.0,0.38095238095238093,0.0672,medium,6.72,Tall (AR<0.75),0.92,0.215,False,True,True,False,True,False
patches_167,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_167.jpg,200,200,train,1,inclusion,188.0,167.0,24.0,26.0,624.0,176.0,154.0,200.0,180.0,0.9230769230769231,0.0156,small,1.5599999999999998,Square (0.75-1.25),0.94,0.835,False,False,True,False,True,False
patches_167,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_167.jpg,200,200,train,1,inclusion,159.5,135.5,21.0,19.0,399.0,149.0,126.0,170.0,145.0,1.105263157894737,0.009975,small,0.9974999999999999,Square (0.75-1.25),0.7975,0.6775,False,False,False,False,False,False
patches_168,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_168.jpg,200,200,train,2,patches,56.00000000000001,126.0,44.0,102.0,4488.0,34.00000000000001,75.0,78.0,177.0,0.43137254901960786,0.1122,medium,11.219999999999999,Tall (AR<0.75),0.28,0.63,False,False,False,False,False,False
patches_168,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_168.jpg,200,200,train,2,patches,149.5,123.0,56.99999999999999,66.0,3761.9999999999995,121.0,90.0,178.0,156.0,0.8636363636363635,0.09405,medium,9.405,Square (0.75-1.25),0.7475,0.615,False,False,False,False,False,False
patches_168,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_168.jpg,200,200,train,2,patches,166.5,31.5,67.0,61.0,4087.0,133.0,1.0,200.0,62.0,1.098360655737705,0.102175,medium,10.2175,Square (0.75-1.25),0.8325,0.1575,False,True,True,False,True,False
patches_168,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_168.jpg,200,200,train,1,inclusion,15.5,128.5,28.999999999999996,41.0,1188.9999999999998,1.0000000000000018,108.0,30.0,149.0,0.7073170731707317,0.029724999999999994,medium,2.9724999999999993,Tall (AR<0.75),0.0775,0.6425,True,False,False,False,True,False
patches_168,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_168.jpg,200,200,train,1,inclusion,91.5,64.0,25.0,20.0,500.0,79.0,54.0,104.0,74.0,1.25,0.0125,small,1.25,Square (0.75-1.25),0.4575,0.32,False,False,False,False,False,False
patches_168,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_168.jpg,200,200,train,1,inclusion,172.5,153.5,47.0,31.0,1457.0,149.0,138.0,196.0,169.0,1.5161290322580645,0.036425,medium,3.6425,Wide (AR>1.25),0.8625,0.7675,False,False,False,False,False,False
patches_168,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_168.jpg,200,200,train,1,inclusion,180.5,95.0,39.0,34.0,1326.0,161.0,78.0,200.0,112.0,1.1470588235294117,0.03315,medium,3.315,Square (0.75-1.25),0.9025,0.475,False,False,True,False,True,False
patches_169,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_169.jpg,200,200,train,2,patches,55.00000000000001,79.0,76.0,140.0,10640.0,17.000000000000007,9.0,93.0,149.0,0.5428571428571428,0.266,large,26.6,Tall (AR<0.75),0.275,0.395,False,False,False,False,False,False
patches_169,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_169.jpg,200,200,train,2,patches,129.0,115.99999999999999,57.99999999999999,166.0,9627.999999999998,100.0,32.999999999999986,158.0,199.0,0.34939759036144574,0.24069999999999994,large,24.069999999999993,Tall (AR<0.75),0.645,0.58,False,False,False,True,True,False
patches_17,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_17.jpg,200,200,train,2,patches,45.5,105.5,47.0,185.0,8695.0,22.0,13.0,69.0,198.0,0.25405405405405407,0.217375,medium,21.7375,Tall (AR<0.75),0.2275,0.5275,False,False,False,True,True,False
patches_17,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_17.jpg,200,200,train,2,patches,147.5,64.5,69.0,127.0,8763.0,113.0,1.0,182.0,128.0,0.5433070866141733,0.219075,medium,21.9075,Tall (AR<0.75),0.7375,0.3225,False,True,False,False,True,False
patches_17,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_17.jpg,200,200,train,2,patches,144.5,166.5,77.0,65.0,5005.0,106.0,134.0,183.0,199.0,1.1846153846153846,0.125125,medium,12.5125,Square (0.75-1.25),0.7225,0.8325,False,False,False,True,True,False
patches_170,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_170.jpg,200,200,train,2,patches,97.0,48.5,86.0,95.0,8170.0,54.0,1.0,140.0,96.0,0.9052631578947369,0.20425,medium,20.424999999999997,Square (0.75-1.25),0.485,0.2425,False,True,False,False,True,False
patches_171,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_171.jpg,200,200,train,2,patches,31.5,72.0,61.0,36.0,2196.0,1.0,54.0,62.0,90.0,1.6944444444444444,0.0549,medium,5.489999999999999,Wide (AR>1.25),0.1575,0.36,True,False,False,False,True,False
patches_171,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_171.jpg,200,200,train,2,patches,132.0,38.0,76.0,74.0,5624.0,94.0,1.0,170.0,75.0,1.027027027027027,0.1406,medium,14.06,Square (0.75-1.25),0.66,0.19,False,True,False,False,True,False
patches_171,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_171.jpg,200,200,train,2,patches,129.0,154.0,110.00000000000001,90.0,9900.000000000002,74.0,109.0,184.0,199.0,1.2222222222222223,0.24750000000000005,large,24.750000000000007,Square (0.75-1.25),0.645,0.77,False,False,False,True,True,False
patches_171,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_171.jpg,200,200,train,1,inclusion,159.5,106.0,31.0,26.0,806.0,144.0,93.0,175.0,119.0,1.1923076923076923,0.02015,small,2.015,Square (0.75-1.25),0.7975,0.53,False,False,False,False,False,False
patches_171,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_171.jpg,200,200,train,1,inclusion,177.0,61.0,42.0,28.000000000000004,1176.0000000000002,156.0,47.0,198.0,75.0,1.4999999999999998,0.029400000000000006,medium,2.9400000000000004,Wide (AR>1.25),0.885,0.305,False,False,True,False,True,False
patches_172,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_172.jpg,200,200,train,2,patches,48.0,84.5,54.0,123.0,6642.0,21.0,23.0,75.0,146.0,0.43902439024390244,0.16605,medium,16.605,Tall (AR<0.75),0.24,0.4225,False,False,False,False,False,False
patches_172,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_172.jpg,200,200,train,2,patches,43.5,181.5,55.00000000000001,37.0,2035.0000000000002,15.999999999999996,163.0,71.0,200.0,1.4864864864864866,0.050875000000000004,medium,5.0875,Wide (AR>1.25),0.2175,0.9075,False,False,False,True,True,False
patches_172,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_172.jpg,200,200,train,2,patches,135.5,121.0,61.0,68.0,4148.0,105.0,87.0,166.0,155.0,0.8970588235294118,0.1037,medium,10.37,Square (0.75-1.25),0.6775,0.605,False,False,False,False,False,False
patches_172,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_172.jpg,200,200,train,2,patches,182.0,107.0,36.0,84.0,3024.0,164.0,65.0,200.0,149.0,0.42857142857142855,0.0756,medium,7.5600000000000005,Tall (AR<0.75),0.91,0.535,False,False,True,False,True,False
patches_172,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_172.jpg,200,200,train,1,inclusion,183.5,11.0,25.0,20.0,500.0,171.0,1.0,196.0,21.0,1.25,0.0125,small,1.25,Square (0.75-1.25),0.9175,0.055,False,True,False,False,True,False
patches_172,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_172.jpg,200,200,train,1,inclusion,180.0,167.0,40.0,34.0,1360.0,160.0,150.0,200.0,184.0,1.1764705882352942,0.034,medium,3.4000000000000004,Square (0.75-1.25),0.9,0.835,False,False,True,False,True,False
patches_173,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_173.jpg,200,200,train,2,patches,52.0,113.99999999999999,64.0,118.0,7552.0,20.0,54.999999999999986,84.0,173.0,0.5423728813559322,0.1888,medium,18.88,Tall (AR<0.75),0.26,0.57,False,False,False,False,False,False
patches_174,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_174.jpg,200,200,train,2,patches,39.5,100.49999999999999,56.99999999999999,199.0,11342.999999999998,11.000000000000004,0.9999999999999858,68.0,200.0,0.28643216080402006,0.28357499999999997,large,28.357499999999998,Tall (AR<0.75),0.1975,0.5025,False,True,False,True,True,False
patches_174,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_174.jpg,200,200,train,2,patches,166.0,100.49999999999999,68.0,199.0,13532.0,132.0,0.9999999999999858,200.0,200.0,0.3417085427135678,0.3383,large,33.83,Tall (AR<0.75),0.83,0.5025,False,True,True,True,True,False
patches_174,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_174.jpg,200,200,train,1,inclusion,11.0,150.0,20.0,56.00000000000001,1120.0000000000002,1.0,122.0,21.0,178.0,0.3571428571428571,0.028000000000000004,medium,2.8000000000000003,Tall (AR<0.75),0.055,0.75,True,False,False,False,True,False
patches_174,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_174.jpg,200,200,train,1,inclusion,113.5,99.5,23.0,23.0,529.0,102.0,88.0,125.0,111.0,1.0,0.013225,small,1.3225,Square (0.75-1.25),0.5675,0.4975,False,False,False,False,False,False
patches_176,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_176.jpg,200,200,train,2,patches,50.0,99.5,60.0,197.0,11820.0,20.0,1.0,80.0,198.0,0.30456852791878175,0.2955,large,29.549999999999997,Tall (AR<0.75),0.25,0.4975,False,True,False,True,True,False
patches_176,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_176.jpg,200,200,train,2,patches,174.0,27.0,50.0,52.0,2600.0,149.0,1.0,199.0,53.0,0.9615384615384616,0.065,medium,6.5,Square (0.75-1.25),0.87,0.135,False,True,True,False,True,False
patches_176,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_176.jpg,200,200,train,1,inclusion,12.5,28.499999999999996,21.0,23.0,483.0,2.0,16.999999999999996,23.0,40.0,0.9130434782608695,0.012075,small,1.2075,Square (0.75-1.25),0.0625,0.1425,True,False,False,False,True,False
patches_176,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_176.jpg,200,200,train,1,inclusion,12.5,139.5,23.0,65.0,1495.0,1.0,107.0,24.0,172.0,0.35384615384615387,0.037375,medium,3.7375,Tall (AR<0.75),0.0625,0.6975,True,False,False,False,True,False
patches_176,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_176.jpg,200,200,train,1,inclusion,172.0,13.0,20.0,18.0,360.0,162.0,4.0,182.0,22.0,1.1111111111111112,0.009,small,0.8999999999999999,Square (0.75-1.25),0.86,0.065,False,False,False,False,False,False
patches_177,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_177.jpg,200,200,train,2,patches,92.0,110.5,86.0,129.0,11094.0,49.0,46.0,135.0,175.0,0.6666666666666666,0.27735,large,27.735,Tall (AR<0.75),0.46,0.5525,False,False,False,False,False,False
patches_177,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_177.jpg,200,200,train,2,patches,169.0,121.0,60.0,122.0,7320.0,139.0,60.0,199.0,182.0,0.4918032786885246,0.183,medium,18.3,Tall (AR<0.75),0.845,0.605,False,False,True,False,True,False
patches_177,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_177.jpg,200,200,train,2,patches,161.5,24.5,41.0,47.0,1927.0,141.0,1.0,182.0,48.0,0.8723404255319149,0.048175,medium,4.8175,Square (0.75-1.25),0.8075,0.1225,False,True,False,False,True,False
patches_178,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_178.jpg,200,200,train,2,patches,100.49999999999999,84.0,79.0,156.0,12324.0,60.999999999999986,6.0,140.0,162.0,0.5064102564102564,0.3081,large,30.81,Tall (AR<0.75),0.5025,0.42,False,False,False,False,False,False
